Year,Round,Pick,Name,Team,Position,Team PF,Team Yds,Team Tot Yds & TOPly,Team Tot Yds & TOY/P,Team Tot Yds & TOTO,Team FL,Team 1stD,Team PassingCmp,Team PassingAtt,Team PassingYds,Team PassingTD,Team PassingInt,Team PassingNY/A,Team Passing1stD,Team RushingAtt,Team RushingYds,Team RushingTD,Team RushingY/A,Team Rushing1stD,Team PenaltiesPen,Team PenaltiesYds,Team Penalties1stPy,Team #Dr,Team Sc%,Team TO%,Team Average DriveStart,Team Average DriveTime,Team Average DrivePlays,Team Average DriveYds,Team Average DrivePts,Opp. PF,Opp. Yds,Opp. Tot Yds & TOPly,Opp. Tot Yds & TOY/P,Opp. Tot Yds & TOTO,Opp. FL,Opp. 1stD,Opp. PassingCmp,Opp. PassingAtt,Opp. PassingYds,Opp. PassingTD,Opp. PassingInt,Opp. PassingNY/A,Opp. Passing1stD,Opp. RushingAtt,Opp. RushingYds,Opp. RushingTD,Opp. RushingY/A,Opp. Rushing1stD,Opp. PenaltiesPen,Opp. PenaltiesYds,Opp. Penalties1stPy,Opp. #Dr,Opp. Sc%,Opp. TO%,Opp. Average DriveStart,Opp. Average DriveTime,Opp. Average DrivePlays,Opp. Average DriveYds,Opp. Average DrivePts,Off. Rank PF,Off. Rank Yds,Off. Rank Tot Yds & TOTO,Off. Rank FL,Off. Rank 1stD,Off. Rank PassingAtt,Off. Rank PassingYds,Off. Rank PassingTD,Off. Rank PassingInt,Off. Rank PassingNY/A,Off. Rank RushingAtt,Off. Rank RushingYds,Off. Rank RushingTD,Off. Rank RushingY/A,Off. Rank Sc%,Off. Rank TO%,Off. Rank Average DriveStart,Off. Rank Average DriveTime,Off. Rank Average DrivePlays,Off. Rank Average DriveYds,Off. Rank Average DrivePts,Def. Rank PF,Def. Rank Yds,Def. Rank Tot Yds & TOTO,Def. Rank FL,Def. Rank 1stD,Def. Rank PassingAtt,Def. Rank PassingYds,Def. Rank PassingTD,Def. Rank PassingInt,Def. Rank PassingNY/A,Def. Rank RushingAtt,Def. Rank RushingYds,Def. Rank RushingTD,Def. Rank RushingY/A,Def. Rank Sc%,Def. Rank TO%,Def. Rank Average DriveStart,Def. Rank Average DriveTime,Def. Rank Average DrivePlays,Def. Rank Average DriveYds,Def. Rank Average DrivePts
2002,1,6,Ryan Sims,Chiefs,DT,320,5673,1015.0,5.6,33,9,324,300.0,528,3665,17,24,6.5,178.0,448,2008,16,4.5,119.0,68.0,602.0,27.0,190.0,31.6,16.3,Own 30.9,2:28,5.53,29.9,1.64,344,5304,1003.0,5.3,26,13,296,296.0,491,3164,19,13,6.1,167.0,481,2140,15,4.4,111.0,87.0,761.0,18.0,190.0,32.1,11.6,Own 30.5,2:37,5.5,27.9,1.68,16,5,19,5,4,15,5,22,29,6.0,13,6,4,5.0,10.0,10.0,20,21,10.0,5.0,11.0,23,23,22,9,19,7,14,13,25,22.0,25,27,22,25.0,8.0,25.0,13,22,18.0,19.0,22.0
2002,1,7,Bryant McKinnie,Vikings,T,290,5185,978.0,5.3,39,16,288,335.0,555,3576,23,23,5.9,179.0,376,1609,10,4.3,88.0,109.0,836.0,21.0,182.0,26.4,20.3,Own 29.2,2:34,5.48,28.4,1.52,390,5666,985.0,5.8,18,10,312,291.0,478,3367,16,8,6.6,166.0,477,2299,21,4.8,127.0,92.0,874.0,19.0,177.0,39.5,9.0,Own 31.0,2:47,5.8,31.8,2.02,24,12,30,27,17,10,7,9,27,13.0,28,25,20,10.0,23.0,2.0,28,13,13.0,7.0,17.0,26,27,31,24,28,5,18,7,31,27.0,24,30,31,31.0,2.0,31.0,17,30,28.0,30.0,28.0
2002,1,8,Roy Williams,Cowboys,DB,246,4402,952.0,4.6,34,14,247,210.0,413,2218,14,20,5.0,110.0,505,2184,8,4.3,114.0,91.0,744.0,23.0,188.0,23.4,16.0,Own 32.0,2:35,5.24,23.2,1.17,338,4599,985.0,4.7,25,16,272,287.0,489,2889,20,9,5.6,160.0,472,1710,12,3.6,90.0,69.0,634.0,22.0,186.0,31.7,10.2,Own 34.7,2:35,5.5,24.6,1.64,30,29,22,23,28,31,31,27,20,29.0,3,3,26,7.0,29.0,11.0,14,11,25.0,28.0,29.0,20,4,23,5,8,6,3,16,30,11.0,23,13,19,8.0,10.0,29.0,29,20,20.0,8.0,21.0
2002,1,9,John Henderson,Jaguars,DT,294,4840,969.0,5.0,27,13,289,321.0,534,3240,20,14,5.4,181.0,372,1600,11,4.3,85.0,97.0,710.0,23.0,192.0,25.5,13.0,Own 31.1,2:20,5.19,25.0,1.41,286,5070,1056.0,4.8,24,12,300,354.0,544,3459,13,12,5.9,193.0,469,1611,15,3.4,89.0,96.0,834.0,18.0,187.0,28.9,11.8,Own 31.9,2:44,5.8,27.0,1.47,21,20,9,16,15,14,18,12,7,22.0,29,26,14,9.0,24.0,20.0,18,28,26.0,23.0,24.0,10,16,25,14,22,22,22,2,28,16.0,21,10,22,2.0,16.0,23.0,22,28,30.0,18.0,12.0
2002,1,10,Levi Jones,Bengals,T,226,4800,1071.0,4.5,37,11,294,322.0,602,3088,12,26,4.9,176.0,441,1712,11,3.9,96.0,103.0,870.0,22.0,195.0,20.5,17.4,Own 29.4,2:26,5.64,24.5,1.09,309,4832,1013.0,4.8,28,15,281,311.0,512,3157,23,13,5.6,173.0,453,1675,10,3.7,86.0,101.0,837.0,22.0,198.0,27.8,13.1,Own 35.9,2:31,5.3,24.2,1.5,31,23,26,10,11,2,23,30,31,30.0,15,18,14,21.0,31.0,6.0,26,23,7.0,25.0,31.0,14,9,16,6,11,11,12,20,25,12.0,17,11,11,10.0,21.0,21.0,30,13,7.0,5.0,16.0
2002,1,11,Dwight Freeney,Colts,DE,413,5955,1025.0,5.8,38,15,343,349.0,557,3989,27,23,6.8,206.0,438,1966,16,4.5,110.0,76.0,730.0,27.0,195.0,36.4,18.5,Own 29.7,2:30,5.44,30.5,1.97,486,5715,1004.0,5.7,25,10,323,311.0,509,3600,30,15,6.6,195.0,455,2115,20,4.6,108.0,96.0,759.0,20.0,193.0,41.5,11.4,Own 34.4,2:26,5.4,29.5,2.28,2,2,27,25,2,7,2,4,27,3.0,17,7,4,4.0,2.0,4.0,24,19,17.0,4.0,3.0,31,29,23,24,31,9,27,29,20,26.0,19,25,29,29.0,1.0,26.0,28,7,14.0,27.0,31.0
2002,1,12,Wendell Bryant,Cardinals,DT,295,4898,955.0,5.1,27,13,277,304.0,526,3449,18,14,6.2,177.0,400,1449,10,3.6,77.0,72.0,620.0,23.0,180.0,27.2,13.3,Own 29.5,2:29,5.45,27.1,1.44,343,5685,1071.0,5.3,24,7,319,337.0,556,3598,26,17,6.3,179.0,496,2087,10,4.2,124.0,110.0,980.0,16.0,187.0,31.6,11.8,Own 31.9,2:47,5.9,30.3,1.72,20,18,9,16,22,17,13,17,7,10.0,27,27,20,28.0,20.0,17.0,25,20,16.0,11.0,22.0,22,28,25,29,29,26,26,26,14,23.0,30,24,11,19.0,12.0,23.0,22,30,31.0,29.0,24.0
2002,1,13,Donte' Stallworth,Saints,WR,333,5226,1031.0,5.1,35,13,294,313.0,562,3514,27,22,5.7,184.0,419,1712,8,4.1,87.0,119.0,1025.0,23.0,196.0,31.6,16.8,Own 33.2,2:24,5.42,26.3,1.66,409,5070,948.0,5.3,30,15,284,278.0,452,3355,30,15,6.6,169.0,443,1715,15,3.9,88.0,100.0,877.0,27.0,193.0,37.3,13.5,Own 33.1,2:32,5.1,26.3,2.05,13,10,23,16,11,6,10,4,24,16.0,20,18,26,15.0,9.0,8.0,5,26,19.0,18.0,8.0,27,16,14,6,13,1,17,29,20,28.0,15,14,22,13.0,4.0,18.0,26,17,1.0,16.0,29.0
2002,1,14,Jeremy Shockey,Giants,TE,294,5335,1028.0,5.2,29,13,295,327.0,568,3558,19,16,5.9,189.0,424,1777,11,4.2,93.0,97.0,905.0,13.0,196.0,27.0,12.8,Own 29.0,2:27,5.4,26.9,1.42,321,4975,995.0,5.0,28,13,268,298.0,521,3430,25,15,6.0,161.0,428,1545,7,3.6,83.0,100.0,695.0,24.0,199.0,27.6,13.6,Own 32.9,2:27,5.2,24.8,1.47,21,9,17,16,10,5,8,15,13,14.0,19,15,14,11.0,21.0,22.0,29,22,22.0,14.0,23.0,16,14,16,9,6,17,21,24,20,21.0,12,8,4,7.0,23.0,16.0,25,8,4.0,10.0,14.0
2002,1,15,Albert Haynesworth,Titans,DT,336,5352,1026.0,5.2,28,11,288,307.0,515,3558,23,17,6.4,179.0,468,1794,12,3.8,87.0,119.0,1025.0,22.0,195.0,28.2,13.3,Own 29.4,2:35,5.41,27.4,1.56,388,5515,996.0,5.5,24,11,300,328.0,559,4084,27,13,6.9,192.0,405,1431,17,3.5,79.0,88.0,832.0,29.0,194.0,34.0,11.3,Own 31.6,2:21,5.3,28.3,1.93,12,8,13,10,17,19,8,9,15,9.0,11,12,12,23.0,19.0,17.0,26,11,21.0,10.0,13.0,25,25,25,20,22,27,31,27,25,30.0,5,5,27,6.0,6.0,27.0,20,1,9.0,22.0,25.0
2002,1,16,William Green,Browns,RB,285,4152,934.0,4.4,33,12,238,279.0,466,2801,18,21,5.4,139.0,417,1351,8,3.2,78.0,94.0,825.0,21.0,196.0,24.5,15.3,Own 32.4,2:19,4.89,21.1,1.27,319,5297,1089.0,4.9,42,9,295,309.0,552,3089,18,33,5.2,161.0,494,2208,11,4.5,112.0,103.0,779.0,22.0,204.0,26.5,20.1,Own 31.5,2:31,5.5,25.9,1.36,25,31,19,14,30,25,28,17,23,23.0,21,31,26,31.0,27.0,13.0,10,29,31.0,30.0,27.0,15,22,1,27,18,24,10,11,1,5.0,29,29,17,26.0,24.0,2.0,19,13,21.0,15.0,8.0
2002,1,17,Phillip Buchanon,Raiders,DB,399,5361,1030.0,5.2,25,16,316,364.0,553,3707,27,9,6.4,195.0,450,1654,14,3.7,102.0,107.0,897.0,19.0,185.0,36.2,10.8,Own 33.1,2:42,5.75,28.9,1.97,327,5071,1002.0,5.1,24,7,296,290.0,528,3083,16,17,5.4,166.0,433,1988,17,4.6,104.0,81.0,621.0,26.0,191.0,30.4,12.0,Own 30.1,2:27,5.4,26.4,1.6,4,7,8,27,5,11,4,4,1,8.0,12,24,9,26.0,4.0,27.0,7,5,4.0,6.0,4.0,19,18,25,29,19,19,9,7,14,7.0,14,22,27,28.0,14.0,22.0,9,8,15.0,17.0,19.0
2002,1,18,T.J. Duckett,Falcons,RB,291,5070,988.0,5.1,28,11,280,278.0,485,3308,19,17,6.0,165.0,439,1762,9,4.0,85.0,90.0,754.0,30.0,188.0,30.3,14.4,Own 31.5,2:42,5.45,27.0,1.51,377,5845,957.0,6.1,30,12,298,331.0,515,3902,29,18,7.1,184.0,405,1943,13,4.8,95.0,97.0,852.0,19.0,180.0,33.9,15.0,Own 30.1,2:35,5.5,32.2,1.95,23,15,13,10,21,23,17,15,15,12.0,16,16,23,16.0,13.0,16.0,17,5,15.0,13.0,19.0,24,30,14,14,21,13,30,28,13,31.0,5,21,20,30.0,7.0,13.0,9,20,17.0,31.0,26.0
2002,1,19,Ashley Lelie,Broncos,WR,340,4817,1034.0,4.7,27,8,304,312.0,511,2940,26,19,5.3,174.0,481,1877,7,3.9,106.0,95.0,917.0,24.0,195.0,32.8,13.3,Own 31.1,2:36,5.49,24.7,1.66,339,4774,960.0,5.0,37,15,292,308.0,515,3282,23,22,5.9,176.0,406,1492,9,3.7,86.0,100.0,853.0,30.0,187.0,30.5,17.1,Own 31.7,2:28,5.3,25.4,1.6,10,22,9,3,7,20,25,8,18,26.0,6,10,30,19.0,6.0,17.0,18,10,12.0,24.0,9.0,21,8,5,6,17,13,16,20,6,18.0,7,6,7,9.0,13.0,9.0,21,11,11.0,13.0,18.0
2002,1,20,Javon Walker,Packers,WR,390,5463,942.0,5.8,27,12,282,314.0,510,3770,32,15,7.1,187.0,410,1693,11,4.1,72.0,80.0,633.0,23.0,195.0,32.3,12.8,Own 30.3,2:25,4.99,27.8,1.85,266,4937,1041.0,4.7,39,19,278,341.0,583,3168,14,20,5.0,176.0,406,1769,10,4.4,83.0,104.0,921.0,19.0,194.0,23.7,17.5,Own 30.9,2:31,5.5,25.3,1.21,5,6,9,14,20,21,3,2,11,2.0,24,21,14,13.0,8.0,21.0,23,25,29.0,9.0,5.0,5,12,2,1,10,30,15,4,9,1.0,7,16,11,22.0,27.0,8.0,15,13,22.0,11.0,5.0
2002,1,21,Dan Graham,Patriots,TE,371,4882,1001.0,4.9,28,13,292,306.0,482,3089,21,15,5.9,163.0,473,1793,15,3.8,101.0,92.0,802.0,28.0,185.0,32.4,14.6,Own 32.6,2:41,5.57,26.2,1.75,272,5352,1016.0,5.3,35,13,303,299.0,546,3497,15,22,6.0,171.0,429,1855,7,4.3,99.0,93.0,839.0,33.0,188.0,27.7,17.6,Own 29.8,2:31,5.6,28.4,1.3,6,19,13,16,13,24,22,11,11,15.0,8,13,7,24.0,7.0,14.0,8,7,9.0,19.0,7.0,6,24,8,9,26,23,24,6,6,19.0,13,19,4,21.0,22.0,7.0,7,13,25.0,24.0,6.0
2002,1,22,Bryan Thomas,Jets,DE,308,4795,928.0,5.2,21,7,274,272.0,464,2741,17,14,5.7,151.0,445,2054,11,4.6,105.0,62.0,507.0,18.0,176.0,29.5,10.8,Own 34.4,2:39,5.45,27.0,1.52,295,5153,1030.0,5.0,39,19,284,313.0,516,2999,14,20,5.5,155.0,481,2154,15,4.5,116.0,85.0,700.0,13.0,182.0,28.0,20.9,Own 29.5,2:42,5.8,28.1,1.48,17,24,2,1,24,26,29,22,7,18.0,14,4,14,3.0,16.0,28.0,1,8,14.0,12.0,16.0,12,19,2,1,13,15,7,4,9,8.0,25,28,22,27.0,18.0,1.0,5,27,29.0,21.0,15.0
2002,1,23,Napoleon Harris,Raiders,LB,399,5361,1030.0,5.2,25,16,316,364.0,553,3707,27,9,6.4,195.0,450,1654,14,3.7,102.0,107.0,897.0,19.0,185.0,36.2,10.8,Own 33.1,2:42,5.75,28.9,1.97,327,5071,1002.0,5.1,24,7,296,290.0,528,3083,16,17,5.4,166.0,433,1988,17,4.6,104.0,81.0,621.0,26.0,191.0,30.4,12.0,Own 30.1,2:27,5.4,26.4,1.6,4,7,8,27,5,11,4,4,1,8.0,12,24,9,26.0,4.0,27.0,7,5,4.0,6.0,4.0,19,18,25,29,19,19,9,7,14,7.0,14,22,27,28.0,14.0,22.0,9,8,15.0,17.0,19.0
2002,1,24,Ed Reed,Ravens,DB,303,5124,1080.0,4.7,36,16,299,320.0,557,3314,18,20,5.6,180.0,483,1810,11,3.7,92.0,89.0,728.0,27.0,202.0,29.2,16.3,Own 33.4,2:21,5.52,25.3,1.45,265,4446,1010.0,4.4,28,12,262,321.0,555,3035,16,16,5.1,161.0,410,1411,10,3.4,81.0,105.0,903.0,20.0,204.0,22.1,13.2,Own 32.4,2:23,5.1,21.8,1.17,18,14,25,27,8,7,16,17,20,20.0,5,11,14,25.0,18.0,9.0,3,27,11.0,22.0,20.0,4,2,16,14,3,25,8,7,17,2.0,9,4,11,3.0,28.0,20.0,24,3,2.0,1.0,4.0
2002,1,25,Charles Grant,Saints,DE,333,5226,1031.0,5.1,35,13,294,313.0,562,3514,27,22,5.7,184.0,419,1712,8,4.1,87.0,119.0,1025.0,23.0,196.0,31.6,16.8,Own 33.2,2:24,5.42,26.3,1.66,409,5070,948.0,5.3,30,15,284,278.0,452,3355,30,15,6.6,169.0,443,1715,15,3.9,88.0,100.0,877.0,27.0,193.0,37.3,13.5,Own 33.1,2:32,5.1,26.3,2.05,13,10,23,16,11,6,10,4,24,16.0,20,18,26,15.0,9.0,8.0,5,26,19.0,18.0,8.0,27,16,14,6,13,1,17,29,20,28.0,15,14,22,13.0,4.0,18.0,26,17,1.0,16.0,29.0
2002,1,26,Lito Sheppard,Eagles,DB,343,4923,974.0,5.1,24,10,256,300.0,522,3145,27,14,5.6,146.0,412,1778,6,4.3,90.0,100.0,768.0,20.0,201.0,29.4,10.9,Own 32.3,2:18,5.0,24.2,1.54,208,4701,1017.0,4.6,33,19,262,288.0,517,2864,13,14,5.1,150.0,455,1837,6,4.0,88.0,85.0,741.0,24.0,199.0,21.1,14.1,Own 29.6,2:32,5.3,23.5,1.02,9,17,6,8,27,18,20,4,7,19.0,23,14,31,8.0,17.0,26.0,11,30,28.0,26.0,15.0,2,7,12,1,3,16,2,2,23,4.0,19,18,2,16.0,29.0,14.0,6,17,10.0,3.0,2.0
2002,1,27,Mike Rumph,49ers,DB,409,5689,1041.0,5.5,19,7,328,318.0,506,3445,32,12,6.5,184.0,509,2244,16,4.4,121.0,82.0,669.0,23.0,182.0,36.3,10.4,Own 30.7,2:51,5.86,31.2,2.14,282,4954,988.0,5.0,34,10,289,332.0,567,3383,18,24,5.6,179.0,389,1571,9,4.0,89.0,95.0,812.0,21.0,176.0,28.4,18.8,Own 30.9,2:37,5.8,28.0,1.47,3,4,1,1,3,22,14,2,2,5.0,2,2,4,6.0,3.0,29.0,21,2,3.0,3.0,2.0,9,13,9,24,15,29,19,11,3,14.0,4,9,7,17.0,17.0,4.0,15,22,26.0,20.0,13.0
2002,1,28,Jerramy Stevens,Seahawks,TE,301,4772,980.0,4.9,21,9,274,258.0,462,2836,15,12,5.5,141.0,469,1936,15,4.1,107.0,66.0,579.0,26.0,187.0,26.7,10.2,Own 30.5,2:34,5.41,25.5,1.44,324,5206,1028.0,5.1,27,13,300,339.0,563,3485,20,14,5.8,186.0,427,1721,9,4.0,91.0,101.0,805.0,23.0,184.0,32.1,13.6,Own 29.9,2:38,5.8,28.3,1.61,19,25,2,5,24,27,27,26,2,21.0,10,9,7,14.0,22.0,31.0,22,13,20.0,20.0,21.0,18,20,21,9,22,28,23,16,23,15.0,11,15,7,15.0,9.0,15.0,8,24,27.0,23.0,20.0
2002,1,29,Marc Colombo,Bears,T,338,4694,1020.0,4.6,24,8,277,315.0,528,2952,20,16,5.4,153.0,475,1742,12,3.7,100.0,63.0,622.0,24.0,195.0,29.7,11.3,Own 33.4,2:31,5.39,23.9,1.55,203,4978,1023.0,4.9,37,17,277,355.0,602,3665,12,20,5.6,191.0,373,1313,6,3.5,71.0,97.0,808.0,15.0,193.0,18.7,18.7,Own 29.2,2:27,5.4,25.6,0.93,11,26,6,3,22,15,24,12,13,24.0,7,17,12,27.0,14.0,25.0,3,16,23.0,27.0,14.0,1,15,5,4,9,31,29,1,9,13.0,3,2,2,4.0,30.0,5.0,3,8,16.0,14.0,1.0
2002,1,30,Kendall Simmons,Steelers,G,352,5887,1065.0,5.5,21,9,314,274.0,454,3113,16,12,6.4,150.0,580,2774,17,4.8,148.0,86.0,737.0,16.0,182.0,34.6,11.5,Own 32.2,3:03,6.09,32.2,1.76,212,4137,919.0,4.5,28,12,254,295.0,525,2942,19,16,5.1,160.0,339,1195,5,3.5,70.0,71.0,585.0,24.0,178.0,18.5,13.5,Own 29.0,2:21,5.3,23.0,1.1,7,3,2,5,6,28,21,24,2,7.0,1,1,2,2.0,5.0,24.0,13,1,1.0,2.0,6.0,3,1,16,14,1,18,4,13,17,3.0,1,1,1,5.0,31.0,17.0,2,1,8.0,2.0,3.0
2002,1,31,Robert Thomas,Rams,LB,503,6690,1007.0,6.6,44,22,357,379.0,551,4663,37,22,7.9,236.0,416,2027,20,4.9,104.0,107.0,847.0,17.0,182.0,44.0,20.9,Own 32.3,2:49,5.69,36.6,2.57,273,4471,952.0,4.7,34,13,256,314.0,541,3097,16,21,5.3,153.0,366,1374,11,3.8,77.0,100.0,830.0,26.0,188.0,25.5,18.1,Own 33.2,2:25,5.2,23.6,1.36,1,1,31,31,1,12,1,1,24,1.0,22,5,1,1.0,1.0,1.0,11,3,5.0,1.0,1.0,7,3,9,9,2,21,11,7,8,6.0,2,3,17,11.0,25.0,6.0,27,5,5.0,4.0,7.0
2002,1,32,Patrick Ramsey,Redskins,QB,256,4435,960.0,4.6,28,15,241,235.0,432,2487,13,13,5.3,122.0,490,1948,10,4.0,104.0,104.0,828.0,15.0,192.0,25.5,12.0,Own 33.2,2:31,5.17,23.0,1.24,303,4846,982.0,4.9,34,11,271,262.0,473,2977,19,23,6.0,149.0,484,1869,10,3.9,103.0,83.0,672.0,19.0,190.0,27.9,16.8,Own 30.2,2:30,5.3,25.4,1.45,28,28,13,25,29,30,30,28,6,27.0,4,8,20,18.0,24.0,23.0,5,16,27.0,29.0,28.0,13,10,9,20,7,4,6,13,5,20.0,28,20,11,12.0,19.0,10.0,12,12,12.0,12.0,11.0
2001,1,1,Michael Vick,Falcons,QB,252,3994,925.0,4.3,34,14,256,285.0,514,2780,14,20,4.8,156.0,350,1214,6,3.5,65.0,97.0,720.0,35.0,183.0,24.6,16.9,Own 32.2,2:34,5.22,21.7,1.17,413,5607,999.0,5.6,25,10,308,306.0,515,3624,23,15,6.6,175.0,453,1983,16,4.4,113.0,122.0,1010.0,20.0,184.0,37.0,12.5,Own 30.3,2:39,5.6,30.5,1.96,27,30,23,20,25,18,24,25,24,28.0,29,28,29,27.0,26.0,7.0,10,15,26.0,28.0,26.0,26,25,20,22,19,10,24,17,21,30.0,21,27,24,24.0,7.0,20.0,10,20,21.0,26.0,25.0
2001,1,2,Leonard Davis,Cardinals,T,210,4528,932.0,4.9,44,20,253,316.0,554,3250,16,24,5.5,156.0,343,1278,6,3.7,71.0,96.0,785.0,26.0,176.0,21.6,22.2,Own 30.9,2:25,5.43,25.7,1.15,443,5737,1062.0,5.4,20,10,345,296.0,459,3128,19,10,6.5,175.0,578,2609,29,4.5,149.0,96.0,914.0,21.0,178.0,42.1,11.2,Own 33.8,3:00,6.2,32.2,2.34,29,24,30,29,27,13,17,23,29,17.0,30,27,29,25.0,27.0,2.0,19,23,20.0,19.0,27.0,30,30,29,22,30,3,11,13,28,27.0,30,30,31,26.0,1.0,25.0,27,31,31.0,29.0,31.0
2001,1,3,Gerard Warren,Browns,DT,161,3530,859.0,4.1,28,9,176,278.0,483,2445,9,19,4.7,110.0,336,1085,7,3.2,53.0,103.0,925.0,13.0,190.0,15.8,13.7,Own 28.5,2:11,4.62,18.6,0.81,419,5643,1122.0,5.0,25,13,343,262.0,486,3138,18,12,5.9,169.0,594,2505,26,4.2,147.0,71.0,626.0,27.0,192.0,39.1,10.9,Own 34.7,2:50,6.0,29.3,2.09,31,31,13,2,31,24,30,30,20,30.0,31,30,26,30.0,31.0,18.0,30,31,31.0,31.0,31.0,27,26,20,13,28,7,12,11,25,17.0,31,29,30,19.0,4.0,26.0,28,29,29.0,23.0,28.0
2001,1,4,Justin Smith,Bengals,DE,185,4260,1001.0,4.3,35,21,254,207.0,454,1946,6,14,3.8,109.0,495,2314,13,4.7,119.0,99.0,878.0,26.0,189.0,16.4,15.3,Own 28.3,2:18,5.41,22.3,0.89,359,5487,1068.0,5.1,21,12,307,318.0,538,3562,26,9,6.3,182.0,504,1925,12,3.8,101.0,115.0,924.0,24.0,195.0,32.8,9.7,Own 36.0,2:41,5.7,28.1,1.76,30,29,24,31,26,27,31,31,8,31.0,9,2,17,5.0,30.0,11.0,31,29,22.0,27.0,30.0,21,22,27,18,18,18,23,27,30,22.0,28,24,12,7.0,10.0,28.0,30,22,22.0,19.0,22.0
2001,1,5,LaDainian Tomlinson,Chargers,RB,269,4300,982.0,4.4,50,20,251,311.0,578,3238,19,30,5.1,156.0,351,1062,7,3.0,63.0,121.0,1036.0,32.0,206.0,21.4,23.3,Own 29.3,2:12,4.89,20.8,1.15,440,4959,1061.0,4.7,22,6,312,326.0,552,3537,33,16,6.0,195.0,470,1422,10,3.0,76.0,106.0,851.0,41.0,210.0,35.2,9.5,Own 36.5,2:27,5.2,23.6,1.9,26,28,31,29,28,6,18,17,31,25.0,28,31,26,31.0,28.0,1.0,27,30,30.0,30.0,28.0,29,13,25,30,22,22,22,31,18,19.0,24,4,10,2.0,8.0,30.0,31,13,7.0,5.0,24.0
2001,1,6,Richard Seymour,Patriots,DT,276,4571,1037.0,4.4,25,10,283,328.0,565,3181,18,15,5.2,172.0,424,1390,9,3.3,80.0,99.0,815.0,31.0,195.0,27.7,12.8,Own 32.3,2:25,5.49,23.2,1.38,338,5353,1068.0,5.0,23,13,326,321.0,544,3522,23,10,6.1,184.0,495,1831,12,3.7,108.0,95.0,897.0,34.0,189.0,31.2,11.6,Own 30.5,2:41,5.8,28.3,1.68,25,22,7,6,19,11,19,19,9,23.0,18,26,24,28.0,23.0,22.0,9,23,17.0,25.0,24.0,17,20,24,13,25,19,21,17,28,21.0,26,21,12,6.0,11.0,24.0,11,22,26.0,20.0,17.0
2001,1,7,Andre Carter,49ers,DE,388,6040,1024.0,5.9,19,9,334,366.0,583,4239,32,10,7.0,211.0,416,1801,15,4.3,98.0,134.0,1135.0,25.0,181.0,34.3,10.5,Own 30.6,2:39,5.78,33.3,2.07,422,5709,1031.0,5.5,21,8,347,320.0,558,3915,25,13,6.6,194.0,435,1794,22,4.1,110.0,102.0,857.0,43.0,183.0,39.9,10.9,Own 30.6,2:41,5.8,31.2,2.22,6,4,1,2,5,4,4,4,1,5.0,21,18,9,7.0,7.0,29.0,23,8,5.0,5.0,6.0,28,29,27,27,31,26,29,23,24,29.0,16,16,29,16.0,3.0,27.0,13,22,25.0,27.0,29.0
2001,1,8,David Terrell,Bears,WR,216,4541,993.0,4.6,29,13,239,304.0,542,2805,12,16,4.9,143.0,417,1736,6,4.2,89.0,90.0,696.0,7.0,194.0,20.1,14.4,Own 29.0,2:21,5.26,23.3,0.97,355,5234,1035.0,5.1,20,9,297,332.0,530,3407,25,11,6.0,172.0,469,1827,15,3.9,106.0,78.0,727.0,19.0,195.0,29.7,9.7,Own 33.4,2:35,5.5,26.9,1.71,28,23,15,17,30,16,23,28,15,27.0,20,21,29,15.0,29.0,15.0,29,27,24.0,24.0,29.0,20,16,29,25,16,14,17,23,27,20.0,23,19,23,10.0,16.0,28.0,26,18,17.0,16.0,20.0
2001,1,9,Koren Robinson,Seahawks,WR,320,4680,956.0,4.9,38,17,281,308.0,507,2960,21,21,5.4,168.0,403,1720,10,4.3,98.0,89.0,728.0,15.0,180.0,28.9,18.9,Own 30.8,2:27,5.46,26.0,1.56,405,6391,1019.0,6.3,29,12,331,309.0,489,3937,23,17,7.6,185.0,503,2454,20,4.9,126.0,96.0,694.0,20.0,185.0,38.4,15.1,Own 32.1,2:48,5.7,34.4,2.08,19,19,27,26,21,19,21,12,25,20.0,23,22,23,10.0,21.0,5.0,22,21,19.0,18.0,18.0,25,31,16,18,27,9,30,17,13,31.0,27,28,28,30.0,5.0,13.0,21,28,23.0,31.0,26.0
2001,1,10,Jamal Reynolds,Packers,DE,353,5321,1038.0,5.1,33,17,315,348.0,600,3678,21,16,5.8,197.0,404,1643,13,4.1,88.0,88.0,685.0,30.0,196.0,34.2,15.8,Own 31.3,2:32,5.49,27.1,1.72,323,5069,1012.0,5.0,28,7,284,307.0,557,3451,28,21,5.8,186.0,417,1618,7,3.9,84.0,101.0,992.0,14.0,196.0,28.6,12.8,Own 32.4,2:25,5.3,25.8,1.57,11,15,21,26,9,2,8,12,15,15.0,22,23,17,17.0,8.0,9.0,15,18,16.0,14.0,11.0,14,15,19,29,12,25,19,29,6,15.0,10,8,2,9.0,18.0,19.0,22,11,9.0,14.0,15.0
